airline,flight_number,route_code,callsign,route_leg,dpt_airport,arr_airport,alt_airport,days,dpt_time,	arr_time,level,distance,	flight_time,	flight_type,	load_factor,load_factor_variance,pilot_pay,route,notes,start_date,end_date,active,subfleets,fares,fields
AVA,04001,,,,LGSM,ENGM,,2,10:05,14:05,,1478,240,J,,,,,,,,1,B738,Y?price=441.11%;J?price=441.11%;F?price=441.11%,,
AVA,04843,,,,LDSP,ENTC,,3,08:25,12:25,,1571,240,J,,,,,,,,1,B737,Y?price=462.46%;J?price=462.46%;F?price=462.46%,,
AVA,04844,,,,ENTC,LDSP,,3,13:30,17:35,,1571,245,J,,,,,,,,1,B737,Y?price=462.46%;J?price=462.46%;F?price=462.46%,,
AVA,04845,,,,ENVA,LDSP,,6,13:20,16:35,,1209,195,J,,,,,,,,1,B738,Y?price=379.08%;J?price=379.08%;F?price=379.08%,,
AVA,04846,,,,LDZA,EIDW,,47,05:40,08:30,,978,170,J,,,,,,,,1,A319,Y?price=325.65%;J?price=325.65%;F?price=325.65%,,
AVA,04847,,,,EIDW,LDZA,,47,09:20,12:05,,978,165,J,,,,,,,,1,A319,Y?price=325.65%;J?price=325.65%;F?price=325.65%,,
AVA,04848,,,,LDZA,ENGM,,247,13:25,16:00,,885,155,J,,,,,,,,1,A319,Y?price=304.22%;J?price=304.22%;F?price=304.22%,,
AVA,04849,,,,ENGM,LDZA,,247,16:45,19:15,,885,150,J,,,,,,,,1,A319,Y?price=304.22%;J?price=304.22%;F?price=304.22%,,
AVA,04850,,,,LDZD,ENGM,,37,00:40,03:30,,977,170,J,,,,,,,,1,B738,Y?price=325.51%;J?price=325.5%;F?price=325.5%,,
AVA,04851,,,,ENGM,LDZD,,26,21:00,23:50,,977,170,J,,,,,,,,1,B738,Y?price=325.51%;J?price=325.5%;F?price=325.5%,,
AVA,04852,,,,LEAL,BIKF,,15,13:55,18:35,,1731,280,J,,,,,,,,1,B738,Y?price=499.46%;J?price=499.46%;F?price=499.46%,,
AVA,04853,,,,BIKF,LEAL,,15,19:20,23:55,,1731,275,J,,,,,,,,1,B738,Y?price=499.46%;J?price=499.46%;F?price=499.46%,,
AVA,04854,,,,LEAL,EGPD,,47,05:55,09:10,,1137,195,J,,,,,,,,1,B738,Y?price=362.38%;J?price=362.38%;F?price=362.38%,,
AVA,04855,,,,EGPD,LEAL,,47,09:35,12:50,,1137,195,J,,,,,,,,1,B738,Y?price=362.38%;J?price=362.38%;F?price=362.38%,,
AVA,04856,,,,EGPF,LEAL,,135,16:50,20:05,,1067,195,J,,,,,,,,1,B738,Y?price=346.17%;J?price=346.17%;F?price=346.17%,,
AVA,04857,,,,LEAL,EGPH,,123457,06:00,09:15,,1066,195,J,,,,,,,,1,B738,Y?price=346%;J?price=346.01%;F?price=346.01%,,
AVA,04858,,,,EGPH,LEAL,,123457,09:50,13:00,,1066,190,J,,,,,,,,1,B738,Y?price=346%;J?price=346.01%;F?price=346.01%,,
AVA,04859,,,,LEAL,EICK,,04,06:00,08:40,,879,160,J,,,,,,,,1,B738,Y?price=302.85%;J?price=302.85%;F?price=302.84%,,
AVA,04860,,,,EICK,LEAL,,04,09:05,11:45,,879,160,J,,,,,,,,1,B738,Y?price=302.85%;J?price=302.85%;F?price=302.84%,,
AVA,04861,,,,LEAL,EIKN,,26,05:30,08:30,,997,180,J,,,,,,,,1,B738,Y?price=330.08%;J?price=330.08%;F?price=330.08%,,
AVA,04862,,,,EIKN,LEAL,,26,08:55,11:35,,997,160,J,,,,,,,,1,B738,Y?price=330.08%;J?price=330.08%;F?price=330.08%,,
AVA,04863,,,,LEAL,EIKY,,15,04:55,07:55,,914,180,J,,,,,,,,1,B738,Y?price=310.98%;J?price=310.98%;F?price=310.98%,,
AVA,04864,,,,EIKY,LEAL,,15,08:20,11:05,,914,165,J,,,,,,,,1,B738,Y?price=310.98%;J?price=310.98%;F?price=310.98%,,
AVA,04865,,,,EINN,LEAL,,4,15:50,18:25,,932,155,J,,,,,,,,1,B738,Y?price=315.18%;J?price=315.19%;F?price=315.19%,,
AVA,04866,,,,LEAL,ENAL,,6,12:40,16:35,,1477,235,J,,,,,,,,1,B738,Y?price=440.83%;J?price=440.84%;F?price=440.84%,,
AVA,04867,,,,ENAL,LEAL,,6,17:15,21:10,,1477,235,J,,,,,,,,1,B738,Y?price=440.83%;J?price=440.84%;F?price=440.84%,,
AVA,04868,,,,LEAL,ENBO,,6,09:20,13:55,,1810,275,J,,,,,,,,1,B738,Y?price=517.78%;J?price=517.78%;F?price=517.78%,,
AVA,04869,,,,ENBO,LEAL,,6,14:40,19:25,,1810,285,J,,,,,,,,1,B738,Y?price=517.78%;J?price=517.78%;F?price=517.78%,,
AVA,04870,,,,LEAL,ENBR,,14,04:05,07:40,,1339,215,J,,,,,,,,1,B738,Y?price=408.91%;J?price=408.91%;F?price=408.91%,,
AVA,04871,,,,ENBR,LEAL,,14,08:20,12:00,,1339,220,J,,,,,,,,1,B738,Y?price=408.91%;J?price=408.91%;F?price=408.91%,,
AVA,04872,,,,LEAL,ENCN,,36,10:20,13:40,,1242,200,J,,,,,,,,1,B737,Y?price=386.57%;J?price=386.57%;F?price=386.57%,,
AVA,04873,,,,ENCN,LEAL,,36,14:30,17:50,,1242,200,J,,,,,,,,1,B737,Y?price=386.57%;J?price=386.57%;F?price=386.57%,,
AVA,04874,,,,LEAL,ENEV,,3,13:25,18:15,,1899,290,J,,,,,,,,1,B738,Y?price=538.22%;J?price=538.22%;F?price=538.22%,,
AVA,04875,,,,ENEV,LEAL,,3,18:55,23:50,,1899,295,J,,,,,,,,1,B738,Y?price=538.22%;J?price=538.22%;F?price=538.22%,,
AVA,04876,,,,LEAL,ENGM,,1234567,05:55,09:35,,1387,220,J,,,,,,,,1,B738,Y?price=420.06%;J?price=420.06%;F?price=420.06%,,
AVA,04877,,,,ENGM,LEAL,,6,13:40,17:25,,1387,225,J,,,,,,,,1,B738,Y?price=420.06%;J?price=420.06%;F?price=420.06%,,
AVA,04878,,,,ENGM,LEAL,,1234567,18:00,21:45,,1387,225,J,,,,,,,,1,B738,Y?price=420.06%;J?price=420.06%;F?price=420.06%,,
AVA,04879,,,,LEAL,ENHD,,26,05:10,08:50,,1283,220,J,,,,,,,,1,B738,Y?price=396.08%;J?price=396.07%;F?price=396.07%,,
AVA,04880,,,,ENHD,LEAL,,26,09:15,12:55,,1283,220,J,,,,,,,,1,B738,Y?price=396.08%;J?price=396.07%;F?price=396.07%,,
AVA,04881,,,,LEAL,ENTC,,3,11:35,16:35,,1984,300,J,,,,,,,,1,B738,Y?price=557.95%;J?price=557.96%;F?price=557.96%,,
AVA,04882,,,,ENTC,LEAL,,3,17:15,22:20,,1984,305,J,,,,,,,,1,B738,Y?price=557.95%;J?price=557.96%;F?price=557.96%,,
AVA,04883,,,,LEAL,ENTO,,135,05:00,08:35,,1321,215,J,,,,,,,,1,B738,Y?price=404.92%;J?price=404.92%;F?price=404.93%,,
AVA,04884,,,,ENTO,LEAL,,135,09:15,12:45,,1321,210,J,,,,,,,,1,B738,Y?price=404.92%;J?price=404.92%;F?price=404.93%,,
AVA,04885,,,,LEAL,ENTO,,02356,13:25,17:05,,1321,220,J,,,,,,,,1,B738,Y?price=404.92%;J?price=404.92%;F?price=404.93%,,
AVA,04886,,,,ENTO,LEAL,,02356,17:40,21:15,,1321,215,J,,,,,,,,1,B738,Y?price=404.92%;J?price=404.92%;F?price=404.93%,,
AVA,04887,,,,LEAL,ENTO,,15,14:00,17:45,,1321,225,J,,,,,,,,1,B738,Y?price=404.92%;J?price=404.92%;F?price=404.93%,,
AVA,04888,,,,ENTO,LEAL,,15,18:10,21:40,,1321,210,J,,,,,,,,1,B738,Y?price=404.92%;J?price=404.92%;F?price=404.93%,,
AVA,04889,,,,LEAL,ENVA,,6,08:50,12:55,,1566,245,J,,,,,,,,1,B738,Y?price=461.45%;J?price=461.44%;F?price=461.44%,,
AVA,04890,,,,ENVA,LEAL,,6,13:45,18:00,,1566,255,J,,,,,,,,1,B738,Y?price=461.45%;J?price=461.44%;F?price=461.44%,,
AVA,04891,,,,LEAL,ENVA,,26,13:50,17:55,,1566,245,J,,,,,,,,1,B738,Y?price=461.45%;J?price=461.44%;F?price=461.44%,,
AVA,04892,,,,ENVA,LEAL,,26,18:35,22:40,,1566,245,J,,,,,,,,1,B738,Y?price=461.45%;J?price=461.44%;F?price=461.44%,,
AVA,04893,,,,LEAL,ENZV,,13,05:00,08:25,,1259,205,J,,,,,,,,1,B738,Y?price=390.45%;J?price=390.45%;F?price=390.44%,,
AVA,04894,,,,ENZV,LEAL,,13,09:05,12:30,,1259,205,J,,,,,,,,1,B738,Y?price=390.45%;J?price=390.45%;F?price=390.44%,,
AVA,04895,,,,LEBL,BIKF,,246,03:45,08:15,,1609,270,J,,,,,,,,1,B738,Y?price=471.2%;J?price=471.19%;F?price=471.2%,,
AVA,04896,,,,BIKF,LEBL,,246,09:00,13:15,,1609,255,J,,,,,,,,1,B738,Y?price=471.2%;J?price=471.19%;F?price=471.2%,,
AVA,04897,,,,LEBL,EGPH,,36,05:40,08:25,,905,165,J,,,,,,,,1,B738,Y?price=308.75%;J?price=308.76%;F?price=308.76%,,
AVA,04898,,,,EGPH,LEBL,,36,09:05,11:45,,905,160,J,,,,,,,,1,B738,Y?price=308.75%;J?price=308.76%;F?price=308.76%,,
AVA,04899,,,,LEBL,EGPH,,2357,15:35,18:25,,905,170,J,,,,,,,,1,A320,Y?price=308.75%;J?price=308.76%;F?price=308.76%,,
AVA,04900,,,,EGPH,LEBL,,2357,19:05,21:45,,905,160,J,,,,,,,,1,A320,Y?price=308.75%;J?price=308.76%;F?price=308.76%,,
AVA,04901,,,,LEBL,EIDW,,1234567,10:50,13:30,,801,160,J,,,,,,,,1,A320,Y?price=284.94%;J?price=284.93%;F?price=284.94%,,
AVA,04902,,,,EIDW,LEBL,,1234567,14:10,16:35,,801,145,J,,,,,,,,1,A320,Y?price=284.94%;J?price=284.93%;F?price=284.94%,,
AVA,04903,,,,LEBL,ENBR,,15,06:00,09:20,,1146,200,J,,,,,,,,1,B738,Y?price=364.37%;J?price=364.37%;F?price=364.38%,,
AVA,04904,,,,ENBR,LEBL,,15,10:00,13:15,,1146,195,J,,,,,,,,1,B738,Y?price=364.37%;J?price=364.37%;F?price=364.38%,,
AVA,04905,,,,LEBL,ENBR,,6,15:00,18:20,,1146,200,J,,,,,,,,1,A319,Y?price=364.37%;J?price=364.37%;F?price=364.38%,,
AVA,04906,,,,ENBR,LEBL,,6,19:00,22:10,,1146,190,J,,,,,,,,1,A319,Y?price=364.37%;J?price=364.37%;F?price=364.38%,,
AVA,04907,,,,LEBL,ENGM,,123456,05:10,08:40,,1182,210,J,,,,,,,,1,A320,Y?price=372.72%;J?price=372.73%;F?price=372.73%,,
AVA,04908,,,,ENGM,LEBL,,123456,09:20,12:40,,1182,200,J,,,,,,,,1,A320,Y?price=372.72%;J?price=372.73%;F?price=372.73%,,
AVA,04909,,,,ENGM,LEBL,,123457,18:00,21:20,,1182,200,J,,,,,,,,1,B738,Y?price=372.72%;J?price=372.73%;F?price=372.73%,,
AVA,04910,,,,LEBL,ENVA,,36,11:10,15:05,,1366,235,J,,,,,,,,1,B738,Y?price=415.12%;J?price=415.12%;F?price=415.12%,,
AVA,04911,,,,ENVA,LEBL,,36,15:45,19:30,,1366,225,J,,,,,,,,1,B738,Y?price=415.12%;J?price=415.12%;F?price=415.12%,,
AVA,04912,,,,LEBL,ENZV,,04,06:00,09:10,,1063,190,J,,,,,,,,1,B738,Y?price=345.37%;J?price=345.36%;F?price=345.36%,,
AVA,04913,,,,ENZV,LEBL,,04,09:55,12:55,,1063,180,J,,,,,,,,1,B738,Y?price=345.37%;J?price=345.36%;F?price=345.36%,,
AVA,04914,,,,LEBL,ENZV,,04,09:15,12:15,,1063,180,J,,,,,,,,1,B737,Y?price=345.37%;J?price=345.36%;F?price=345.36%,,
AVA,04915,,,,ENZV,LEBL,,04,13:25,16:30,,1063,185,J,,,,,,,,1,B737,Y?price=345.37%;J?price=345.36%;F?price=345.36%,,
AVA,04916,,,,LEGE,EGPH,,04,04:50,07:30,,876,160,J,,,,,,,,1,B738,Y?price=302.17%;J?price=302.16%;F?price=302.17%,,
AVA,04917,,,,EGPH,LEGE,,04,07:55,10:35,,876,160,J,,,,,,,,1,B738,Y?price=302.17%;J?price=302.16%;F?price=302.17%,,
AVA,04918,,,,LEGE,EGPK,,36,04:40,07:15,,866,155,J,,,,,,,,1,B738,Y?price=299.75%;J?price=299.75%;F?price=299.75%,,
AVA,04919,,,,EGPK,LEGE,,36,07:40,10:15,,866,155,J,,,,,,,,1,B738,Y?price=299.75%;J?price=299.75%;F?price=299.75%,,
AVA,04920,,,,EIDW,LEGE,,37,12:35,15:05,,780,150,J,,,,,,,,1,B738,Y?price=280.05%;J?price=280.05%;F?price=280.04%,,
AVA,04921,,,,LEGE,EIKN,,26,04:20,07:00,,856,160,J,,,,,,,,1,B738,Y?price=297.43%;J?price=297.43%;F?price=297.42%,,
AVA,04922,,,,EIKN,LEGE,,26,07:25,10:05,,856,160,J,,,,,,,,1,B738,Y?price=297.43%;J?price=297.43%;F?price=297.42%,,
AVA,04923,,,,EGPF,LEIB,,3,14:20,17:20,,1046,180,J,,,,,,,,1,B738,Y?price=341.37%;J?price=341.37%;F?price=341.37%,,
AVA,04924,,,,LEMD,BIKF,,26,04:25,08:45,,1559,260,J,,,,,,,,1,B738,Y?price=459.86%;J?price=459.86%;F?price=459.86%,,
AVA,04925,,,,BIKF,LEMD,,26,09:35,13:50,,1559,255,J,,,,,,,,1,B738,Y?price=459.86%;J?price=459.86%;F?price=459.86%,,
AVA,04926,,,,LEMD,EGPF,,0136,04:15,07:05,,923,170,J,,,,,,,,1,B738,Y?price=313.09%;J?price=313.09%;F?price=313.09%,,
AVA,04927,,,,EGPF,LEMD,,0136,07:45,10:40,,923,175,J,,,,,,,,1,B738,Y?price=313.09%;J?price=313.09%;F?price=313.09%,,
AVA,04928,,,,LEMD,EGPF,,2,07:15,10:00,,923,165,J,,,,,,,,1,B752,Y?price=313.09%;J?price=313.09%;F?price=313.09%,,
AVA,04929,,,,EGPF,LEMD,,2,10:59,13:23,,923,144,J,,,,,,,,1,B752,Y?price=313.09%;J?price=313.09%;F?price=313.09%,,
AVA,04930,,,,LEMD,EGPH,,012345,06:40,09:30,,927,170,J,,,,,,,,1,A320,Y?price=314.03%;J?price=314.04%;F?price=314.04%,,
AVA,04931,,,,EGPH,LEMD,,012345,10:05,13:00,,927,175,J,,,,,,,,1,A320,Y?price=314.03%;J?price=314.04%;F?price=314.04%,,
AVA,04932,,,,LEMD,EICK,,36,09:25,11:40,,711,135,J,,,,,,,,1,A320,Y?price=263.98%;J?price=263.98%;F?price=263.98%,,
AVA,04933,,,,EICK,LEMD,,36,12:25,14:40,,711,135,J,,,,,,,,1,A320,Y?price=263.98%;J?price=263.98%;F?price=263.98%,,
AVA,04934,,,,LEMD,EIDW,,1234567,07:05,09:40,,783,155,J,,,,,,,,1,A320,Y?price=280.8%;J?price=280.79%;F?price=280.79%,,
AVA,04935,,,,EIDW,LEMD,,1234567,17:15,19:50,,783,155,J,,,,,,,,1,A320,Y?price=280.8%;J?price=280.79%;F?price=280.79%,,
AVA,04936,,,,EIDW,LEMD,,7,19:10,21:30,,783,140,J,,,,,,,,1,CRJX,Y?price=280.8%;J?price=280.79%;F?price=280.79%,,
AVA,04937,,,,LEMD,ENBR,,47,05:20,09:05,,1232,225,J,,,,,,,,1,B738,Y?price=384.34%;J?price=384.34%;F?price=384.34%,,
AVA,04938,,,,ENBR,LEMD,,47,09:45,13:25,,1232,220,J,,,,,,,,1,B738,Y?price=384.34%;J?price=384.34%;F?price=384.34%,,
AVA,04939,,,,LEMD,ENBR,,1,14:00,17:30,,1232,210,J,,,,,,,,1,B738,Y?price=384.34%;J?price=384.34%;F?price=384.34%,,
AVA,04940,,,,ENBR,LEMD,,1,18:30,21:55,,1232,205,J,,,,,,,,1,B738,Y?price=384.34%;J?price=384.34%;F?price=384.34%,,
AVA,04941,,,,LEMD,ENGM,,123457,06:00,09:35,,1302,215,J,,,,,,,,1,B738,Y?price=400.45%;J?price=400.45%;F?price=400.45%,,
AVA,04942,,,,ENGM,LEMD,,123457,10:15,14:00,,1302,225,J,,,,,,,,1,B738,Y?price=400.45%;J?price=400.45%;F?price=400.45%,,
AVA,04943,,,,LEMG,EGPD,,04,04:25,08:00,,1235,215,J,,,,,,,,1,B738,Y?price=385%;J?price=385%;F?price=385%,,
AVA,04944,,,,EGPD,LEMG,,04,08:25,11:55,,1235,210,J,,,,,,,,1,B738,Y?price=385%;J?price=385%;F?price=385%,,
AVA,04945,,,,LEMG,EGPF,,7,09:10,12:25,,1152,195,J,,,,,,,,1,B738,Y?price=365.8%;J?price=365.79%;F?price=365.8%,,
AVA,04946,,,,EGPF,LEMG,,7,13:55,17:20,,1152,205,J,,,,,,,,1,B738,Y?price=365.8%;J?price=365.79%;F?price=365.8%,,
AVA,04947,,,,LEMG,EIDW,,1234567,05:30,08:40,,1007,190,J,,,,,,,,1,B738,Y?price=332.49%;J?price=332.49%;F?price=332.49%,,
AVA,04948,,,,EIDW,LEMG,,6,09:05,12:05,,1007,180,J,,,,,,,,1,B738,Y?price=332.49%;J?price=332.49%;F?price=332.49%,,
AVA,04949,,,,LEMG,EIDW,,6,05:30,08:40,,1007,190,J,,,,,,,,1,B738,Y?price=332.49%;J?price=332.49%;F?price=332.49%,,
AVA,04950,,,,EIDW,LEMG,,0123456,16:15,19:15,,1007,180,J,,,,,,,,1,B738,Y?price=332.49%;J?price=332.49%;F?price=332.49%,,
AVA,04951,,,,EIDW,LEMG,,1357,18:15,21:20,,1007,185,J,,,,,,,,1,A320,Y?price=332.49%;J?price=332.49%;F?price=332.49%,,
AVA,04952,,,,LEMG,EIKN,,6,13:00,16:10,,1050,190,J,,,,,,,,1,B738,Y?price=342.2%;J?price=342.2%;F?price=342.2%,,
AVA,04953,,,,EIKN,LEMG,,6,16:35,19:35,,1050,180,J,,,,,,,,1,B738,Y?price=342.2%;J?price=342.2%;F?price=342.2%,,
AVA,04954,,,,LEMG,EINN,,246,14:25,17:30,,979,185,J,,,,,,,,1,A320,Y?price=326.03%;J?price=326.03%;F?price=326.03%,,
AVA,04955,,,,EINN,LEMG,,246,18:10,21:05,,979,175,J,,,,,,,,1,A320,Y?price=326.03%;J?price=326.03%;F?price=326.03%,,
AVA,04956,,,,ENBR,LEMG,,4,17:45,21:45,,1465,240,J,,,,,,,,1,B738,Y?price=438.12%;J?price=438.12%;F?price=438.13%,,
AVA,04957,,,,LEMG,ENGM,,123457,04:00,08:00,,1533,240,J,,,,,,,,1,A320,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04958,,,,ENGM,LEMG,,03456,08:45,12:55,,1533,250,J,,,,,,,,1,A320,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04959,,,,LEMG,ENGM,,03456,04:00,08:00,,1533,240,J,,,,,,,,1,A320,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04960,,,,ENGM,LEMG,,123457,08:50,13:00,,1533,250,J,,,,,,,,1,A320,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04961,,,,LEMG,ENGM,,1567,04:55,08:55,,1533,240,J,,,,,,,,1,B738,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04962,,,,ENGM,LEMG,,6,12:45,16:50,,1533,245,J,,,,,,,,1,B738,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04963,,,,ENGM,LEMG,,12357,18:00,22:05,,1533,245,J,,,,,,,,1,B738,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04964,,,,LEMG,ENGM,,123457,13:10,17:10,,1533,240,J,,,,,,,,1,B738,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04965,,,,ENGM,LEMG,,4,18:35,22:40,,1533,245,J,,,,,,,,1,B738,Y?price=453.69%;J?price=453.69%;F?price=453.69%,,
AVA,04966,,,,LEMG,ENHD,,15,13:00,17:00,,1411,240,J,,,,,,,,1,B738,Y?price=425.72%;J?price=425.73%;F?price=425.73%,,
AVA,04967,,,,ENHD,LEMG,,15,17:25,21:25,,1411,240,J,,,,,,,,1,B738,Y?price=425.72%;J?price=425.73%;F?price=425.73%,,
AVA,04968,,,,LEMG,ENTO,,04,04:00,07:50,,1468,230,J,,,,,,,,1,B738,Y?price=438.68%;J?price=438.67%;F?price=438.67%,,
AVA,04969,,,,ENTO,LEMG,,04,08:30,12:30,,1468,240,J,,,,,,,,1,B738,Y?price=438.68%;J?price=438.67%;F?price=438.67%,,
AVA,04970,,,,LEMG,ENTO,,0135,06:00,10:10,,1468,250,J,,,,,,,,1,B738,Y?price=438.68%;J?price=438.67%;F?price=438.67%,,
AVA,04971,,,,ENTO,LEMG,,0135,10:35,14:35,,1468,240,J,,,,,,,,1,B738,Y?price=438.68%;J?price=438.67%;F?price=438.67%,,
AVA,04972,,,,LEMG,ENVA,,26,05:00,09:15,,1703,255,J,,,,,,,,1,B738,Y?price=492.94%;J?price=492.94%;F?price=492.94%,,
AVA,04973,,,,ENVA,LEMG,,26,10:00,14:30,,1703,270,J,,,,,,,,1,B738,Y?price=492.94%;J?price=492.94%;F?price=492.94%,,
AVA,04974,,,,LEMG,ENZV,,2,04:30,08:05,,1390,215,J,,,,,,,,1,B738,Y?price=420.71%;J?price=420.71%;F?price=420.71%,,
AVA,04975,,,,ENZV,LEMG,,2,08:45,12:30,,1390,225,J,,,,,,,,1,B738,Y?price=420.71%;J?price=420.71%;F?price=420.71%,,
AVA,04976,,,,LEMH,EIDW,,6,07:10,09:50,,919,160,J,,,,,,,,1,CRJX,Y?price=312.05%;J?price=312.05%;F?price=312.05%,,
AVA,04977,,,,EIDW,LEMH,,6,18:30,21:05,,919,155,J,,,,,,,,1,CRJX,Y?price=312.05%;J?price=312.05%;F?price=312.05%,,
AVA,04978,,,,LEPA,EGPF,,012356,05:50,08:55,,1020,185,J,,,,,,,,1,B738,Y?price=335.34%;J?price=335.34%;F?price=335.34%,,
AVA,04979,,,,EGPF,LEPA,,012356,09:40,12:40,,1020,180,J,,,,,,,,1,B738,Y?price=335.34%;J?price=335.34%;F?price=335.34%,,
AVA,04980,,,,EGPF,LEPA,,6,13:50,16:45,,1020,175,J,,,,,,,,1,B738,Y?price=335.34%;J?price=335.34%;F?price=335.34%,,
AVA,04981,,,,LEPA,EGPF,,6,09:50,12:45,,1020,175,J,,,,,,,,1,B738,Y?price=335.34%;J?price=335.34%;F?price=335.34%,,
AVA,04982,,,,EGPF,LEPA,,2,14:00,16:55,,1020,175,J,,,,,,,,1,B738,Y?price=335.34%;J?price=335.34%;F?price=335.34%,,
AVA,04983,,,,LEPA,EGPH,,26,05:15,08:25,,1013,190,J,,,,,,,,1,A320,Y?price=333.85%;J?price=333.85%;F?price=333.85%,,
AVA,04984,,,,EGPH,LEPA,,26,09:10,12:10,,1013,180,J,,,,,,,,1,A320,Y?price=333.85%;J?price=333.85%;F?price=333.85%,,
AVA,04985,,,,EGPH,LEPA,,2,17:00,20:00,,1013,180,J,,,,,,,,1,B738,Y?price=333.85%;J?price=333.85%;F?price=333.85%,,
AVA,04986,,,,LEPA,EICK,,6,08:00,10:35,,872,155,J,,,,,,,,1,B734,Y?price=301.34%;J?price=301.34%;F?price=301.34%,,
AVA,04987,,,,EICK,LEPA,,6,11:50,14:20,,872,150,J,,,,,,,,1,B734,Y?price=301.34%;J?price=301.34%;F?price=301.34%,,
AVA,04988,,,,EICK,LEPA,,3,17:00,19:30,,872,150,J,,,,,,,,1,B738,Y?price=301.34%;J?price=301.34%;F?price=301.34%,,
AVA,04989,,,,LEPA,EICK,,2,09:00,11:35,,872,155,J,,,,,,,,1,A319,Y?price=301.34%;J?price=301.34%;F?price=301.34%,,
AVA,04990,,,,EICK,LEPA,,2,12:35,15:05,,872,150,J,,,,,,,,1,A319,Y?price=301.34%;J?price=301.34%;F?price=301.34%,,
AVA,04991,,,,LEPA,EIDW,,1347,04:20,07:05,,910,165,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,04992,,,,EIDW,LEPA,,134567,07:40,10:25,,910,165,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,04993,,,,LEPA,EIDW,,134567,04:25,07:15,,910,170,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,04994,,,,EIDW,LEPA,,0134,07:50,10:35,,910,165,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,04995,,,,LEPA,EIDW,,2,08:05,10:55,,910,170,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,04996,,,,EIDW,LEPA,,3,18:45,21:20,,910,155,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,04997,,,,LEPA,EIDW,,2,08:30,11:10,,910,160,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,04998,,,,EIDW,LEPA,,2,12:00,14:40,,910,160,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,04999,,,,LEPA,EIDW,,3,15:10,17:55,,910,165,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
AVA,05000,,,,EIDW,LEPA,,2,18:50,21:25,,910,155,J,,,,,,,,1,B738,Y?price=309.97%;J?price=309.97%;F?price=309.97%,,
